2,56.706896551724135,1688633313450
3,56.741379310344826,1688633313450
2,56.706896551724135,1688633313499
3,56.741379310344826,1688633313499
2,56.706896551724135,1688633313549
3,56.741379310344826,1688633313549
2,56.706896551724135,1688633313597
3,56.741379310344826,1688633313597
2,56.706896551724135,1688633313647
3,56.741379310344826,1688633313647
2,56.706896551724135,1688633313695
3,56.741379310344826,1688633313695
2,56.706896551724135,1688633313745
3,56.741379310344826,1688633313745
2,56.706896551724135,1688633313794
3,56.741379310344826,1688633313794
2,56.706896551724135,1688633313843
3,56.758620689655174,1688633313843
2,56.689655172413794,1688633313892
3,56.741379310344826,1688633313892
2,56.706896551724135,1688633313941
3,56.741379310344826,1688633313941
2,56.706896551724135,1688633313990
3,56.741379310344826,1688633313990
2,56.706896551724135,1688633314040
3,56.724137931034484,1688633314040
2,56.706896551724135,1688633314088
3,56.741379310344826,1688633314088
2,56.706896551724135,1688633314137
3,56.741379310344826,1688633314137
2,56.706896551724135,1688633314186
3,56.741379310344826,1688633314186
2,56.706896551724135,1688633314235
3,56.741379310344826,1688633314235
2,56.706896551724135,1688633314285
3,56.741379310344826,1688633314285
2,56.706896551724135,1688633314333
3,56.741379310344826,1688633314333
2,56.706896551724135,1688633314383
3,56.741379310344826,1688633314383
2,56.706896551724135,1688633314431
3,56.741379310344826,1688633314431
0,0,0,0,0
0.05662721666149827
